filename,year,cam_position,cam_num,sample_num,label_filename,label_principal,multiple,chunk,mixed_quality,reviewed,labeled_by
2025_NON_Conforme_Cam_B_3_113.jpg,2025,B,3,113,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_114.jpg,2025,B,3,114,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_115.jpg,2025,B,3,115,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_116.jpg,2025,B,3,116,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_117.jpg,2025,B,3,117,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_118.jpg,2025,B,3,118,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_119.jpg,2025,B,3,119,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_12.jpg,2025,B,3,12,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_120.jpg,2025,B,3,120,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_121.jpg,2025,B,3,121,NON Conforme,NON Conforme,True,False,False,True,
2025_NON_Conforme_Cam_B_3_122.jpg,2025,B,3,122,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_123.jpg,2025,B,3,123,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_124.jpg,2025,B,3,124,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_125.jpg,2025,B,3,125,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_126.jpg,2025,B,3,126,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_127.jpg,2025,B,3,127,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_128.jpg,2025,B,3,128,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_129.jpg,2025,B,3,129,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_13.jpg,2025,B,3,13,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_130.jpg,2025,B,3,130,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_131.jpg,2025,B,3,131,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_132.jpg,2025,B,3,132,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_133.jpg,2025,B,3,133,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_134.jpg,2025,B,3,134,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_135.jpg,2025,B,3,135,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_136.jpg,2025,B,3,136,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_137.jpg,2025,B,3,137,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_138.jpg,2025,B,3,138,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_139.jpg,2025,B,3,139,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_14.jpg,2025,B,3,14,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_140.jpg,2025,B,3,140,NON Conforme,NON Conforme,False,True,False,True,
2025_NON_Conforme_Cam_B_3_141.jpg,2025,B,3,141,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_142.jpg,2025,B,3,142,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_143.jpg,2025,B,3,143,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_144.jpg,2025,B,3,144,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_145.jpg,2025,B,3,145,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_146.jpg,2025,B,3,146,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_147.jpg,2025,B,3,147,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_148.jpg,2025,B,3,148,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_149.jpg,2025,B,3,149,NON Conforme,NON Conforme,False,True,False,True,
2025_NON_Conforme_Cam_B_3_15.jpg,2025,B,3,15,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_150.jpg,2025,B,3,150,NON Conforme,NON Conforme,True,False,False,True,
2025_NON_Conforme_Cam_B_3_151.jpg,2025,B,3,151,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_152.jpg,2025,B,3,152,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_153.jpg,2025,B,3,153,NON Conforme,NON Conforme,False,True,False,True,
2025_NON_Conforme_Cam_B_3_154.jpg,2025,B,3,154,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_155.jpg,2025,B,3,155,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_156.jpg,2025,B,3,156,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_157.jpg,2025,B,3,157,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_158.jpg,2025,B,3,158,NON Conforme,NON Conforme,False,True,False,True,
2025_NON_Conforme_Cam_B_3_159.jpg,2025,B,3,159,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_16.jpg,2025,B,3,16,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_160.jpg,2025,B,3,160,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_161.jpg,2025,B,3,161,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_162.jpg,2025,B,3,162,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_163.jpg,2025,B,3,163,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_164.jpg,2025,B,3,164,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_165.jpg,2025,B,3,165,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_166.jpg,2025,B,3,166,NON Conforme,NON Conforme,False,True,False,True,
2025_NON_Conforme_Cam_B_3_167.jpg,2025,B,3,167,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_168.jpg,2025,B,3,168,NON Conforme,NON Conforme,True,False,False,True,
2025_NON_Conforme_Cam_B_3_169.jpg,2025,B,3,169,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_17.jpg,2025,B,3,17,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_170.jpg,2025,B,3,170,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_171.jpg,2025,B,3,171,NON Conforme,NON Conforme,False,True,False,True,
2025_NON_Conforme_Cam_B_3_172.jpg,2025,B,3,172,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_173.jpg,2025,B,3,173,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_174.jpg,2025,B,3,174,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_175.jpg,2025,B,3,175,NON Conforme,NON Conforme,True,False,False,True,
2025_NON_Conforme_Cam_B_3_176.jpg,2025,B,3,176,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_177.jpg,2025,B,3,177,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_178.jpg,2025,B,3,178,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_179.jpg,2025,B,3,179,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_18.jpg,2025,B,3,18,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_180.jpg,2025,B,3,180,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_181.jpg,2025,B,3,181,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_182.jpg,2025,B,3,182,NON Conforme,NON Conforme,True,False,False,True,
2025_NON_Conforme_Cam_B_3_183.jpg,2025,B,3,183,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_184.jpg,2025,B,3,184,NON Conforme,NON Conforme,False,True,False,True,
2025_NON_Conforme_Cam_B_3_185.jpg,2025,B,3,185,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_186.jpg,2025,B,3,186,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_187.jpg,2025,B,3,187,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_188.jpg,2025,B,3,188,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_189.jpg,2025,B,3,189,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_19.jpg,2025,B,3,19,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_190.jpg,2025,B,3,190,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_191.jpg,2025,B,3,191,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_192.jpg,2025,B,3,192,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_193.jpg,2025,B,3,193,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_194.jpg,2025,B,3,194,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_195.jpg,2025,B,3,195,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_196.jpg,2025,B,3,196,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_197.jpg,2025,B,3,197,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_198.jpg,2025,B,3,198,NON Conforme,NON Conforme,True,False,False,True,
2025_NON_Conforme_Cam_B_3_199.jpg,2025,B,3,199,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_2.jpg,2025,B,3,2,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_20.jpg,2025,B,3,20,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_200.jpg,2025,B,3,200,NON Conforme,NON Conforme,False,True,False,True,
2025_NON_Conforme_Cam_B_3_201.jpg,2025,B,3,201,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_202.jpg,2025,B,3,202,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_203.jpg,2025,B,3,203,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_204.jpg,2025,B,3,204,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_205.jpg,2025,B,3,205,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_206.jpg,2025,B,3,206,NON Conforme,NON Conforme,False,True,False,True,
2025_NON_Conforme_Cam_B_3_207.jpg,2025,B,3,207,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_208.jpg,2025,B,3,208,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_209.jpg,2025,B,3,209,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_21.jpg,2025,B,3,21,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_210.jpg,2025,B,3,210,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_211.jpg,2025,B,3,211,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_212.jpg,2025,B,3,212,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_213.jpg,2025,B,3,213,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_214.jpg,2025,B,3,214,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_215.jpg,2025,B,3,215,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_216.jpg,2025,B,3,216,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_217.jpg,2025,B,3,217,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_218.jpg,2025,B,3,218,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_219.jpg,2025,B,3,219,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_22.jpg,2025,B,3,22,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_220.jpg,2025,B,3,220,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_221.jpg,2025,B,3,221,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_222.jpg,2025,B,3,222,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_223.jpg,2025,B,3,223,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_224.jpg,2025,B,3,224,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_225.jpg,2025,B,3,225,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_226.jpg,2025,B,3,226,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_227.jpg,2025,B,3,227,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_228.jpg,2025,B,3,228,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_229.jpg,2025,B,3,229,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_23.jpg,2025,B,3,23,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_230.jpg,2025,B,3,230,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_231.jpg,2025,B,3,231,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_232.jpg,2025,B,3,232,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_233.jpg,2025,B,3,233,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_234.jpg,2025,B,3,234,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_235.jpg,2025,B,3,235,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_236.jpg,2025,B,3,236,NON Conforme,NON Conforme,False,True,False,True,
2025_NON_Conforme_Cam_B_3_237.jpg,2025,B,3,237,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_238.jpg,2025,B,3,238,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_239.jpg,2025,B,3,239,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_240.jpg,2025,B,3,240,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_241.jpg,2025,B,3,241,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_242.jpg,2025,B,3,242,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_243.jpg,2025,B,3,243,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_244.jpg,2025,B,3,244,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_245.jpg,2025,B,3,245,NON Conforme,NON Conforme,False,True,False,True,
2025_NON_Conforme_Cam_B_3_246.jpg,2025,B,3,246,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_247.jpg,2025,B,3,247,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_248.jpg,2025,B,3,248,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_249.jpg,2025,B,3,249,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_250.jpg,2025,B,3,250,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_251.jpg,2025,B,3,251,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_252.jpg,2025,B,3,252,NON Conforme,NON Conforme,False,True,False,True,
2025_NON_Conforme_Cam_B_3_253.jpg,2025,B,3,253,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_254.jpg,2025,B,3,254,NON Conforme,NON Conforme,False,True,False,True,
2025_NON_Conforme_Cam_B_3_255.jpg,2025,B,3,255,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_256.jpg,2025,B,3,256,NON Conforme,NON Conforme,True,False,False,True,
2025_NON_Conforme_Cam_B_3_257.jpg,2025,B,3,257,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_258.jpg,2025,B,3,258,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_259.jpg,2025,B,3,259,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_26.jpg,2025,B,3,26,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_260.jpg,2025,B,3,260,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_261.jpg,2025,B,3,261,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_262.jpg,2025,B,3,262,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_263.jpg,2025,B,3,263,NON Conforme,NON Conforme,True,True,False,True,
2025_NON_Conforme_Cam_B_3_264.jpg,2025,B,3,264,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_265.jpg,2025,B,3,265,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_266.jpg,2025,B,3,266,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_267.jpg,2025,B,3,267,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_268.jpg,2025,B,3,268,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_269.jpg,2025,B,3,269,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_27.jpg,2025,B,3,27,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_270.jpg,2025,B,3,270,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_271.jpg,2025,B,3,271,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_272.jpg,2025,B,3,272,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_273.jpg,2025,B,3,273,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_274.jpg,2025,B,3,274,NON Conforme,NON Conforme,False,True,False,True,
2025_NON_Conforme_Cam_B_3_275.jpg,2025,B,3,275,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_276.jpg,2025,B,3,276,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_277.jpg,2025,B,3,277,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_278.jpg,2025,B,3,278,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_279.jpg,2025,B,3,279,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_280.jpg,2025,B,3,280,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_281.jpg,2025,B,3,281,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_282.jpg,2025,B,3,282,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_283.jpg,2025,B,3,283,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_284.jpg,2025,B,3,284,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_285.jpg,2025,B,3,285,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_286.jpg,2025,B,3,286,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_287.jpg,2025,B,3,287,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_288.jpg,2025,B,3,288,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_289.jpg,2025,B,3,289,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_29.jpg,2025,B,3,29,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_290.jpg,2025,B,3,290,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_291.jpg,2025,B,3,291,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_292.jpg,2025,B,3,292,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_293.jpg,2025,B,3,293,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_294.jpg,2025,B,3,294,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_295.jpg,2025,B,3,295,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_296.jpg,2025,B,3,296,NON Conforme,NON Conforme,False,True,False,True,
2025_NON_Conforme_Cam_B_3_297.jpg,2025,B,3,297,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_298.jpg,2025,B,3,298,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_299.jpg,2025,B,3,299,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_3.jpg,2025,B,3,3,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_30.jpg,2025,B,3,30,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_300.jpg,2025,B,3,300,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_301.jpg,2025,B,3,301,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_302.jpg,2025,B,3,302,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_303.jpg,2025,B,3,303,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_304.jpg,2025,B,3,304,NON Conforme,NON Conforme,True,False,False,True,
2025_NON_Conforme_Cam_B_3_305.jpg,2025,B,3,305,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_306.jpg,2025,B,3,306,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_307.jpg,2025,B,3,307,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_308.jpg,2025,B,3,308,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_309.jpg,2025,B,3,309,NON Conforme,NON Conforme,False,True,False,True,
2025_NON_Conforme_Cam_B_3_31.jpg,2025,B,3,31,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_310.jpg,2025,B,3,310,NON Conforme,NON Conforme,False,True,False,True,
2025_NON_Conforme_Cam_B_3_311.jpg,2025,B,3,311,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_312.jpg,2025,B,3,312,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_313.jpg,2025,B,3,313,NON Conforme,NON Conforme,True,False,False,True,
2025_NON_Conforme_Cam_B_3_314.jpg,2025,B,3,314,NON Conforme,NON Conforme,True,True,False,True,
2025_NON_Conforme_Cam_B_3_315.jpg,2025,B,3,315,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_316.jpg,2025,B,3,316,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_317.jpg,2025,B,3,317,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_318.jpg,2025,B,3,318,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_319.jpg,2025,B,3,319,NON Conforme,NON Conforme,True,False,False,True,
2025_NON_Conforme_Cam_B_3_32.jpg,2025,B,3,32,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_320.jpg,2025,B,3,320,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_321.jpg,2025,B,3,321,NON Conforme,NON Conforme,True,False,False,True,
2025_NON_Conforme_Cam_B_3_322.jpg,2025,B,3,322,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_323.jpg,2025,B,3,323,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_324.jpg,2025,B,3,324,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_325.jpg,2025,B,3,325,NON Conforme,NON Conforme,True,False,False,True,
2025_NON_Conforme_Cam_B_3_326.jpg,2025,B,3,326,NON Conforme,NON Conforme,True,False,False,True,
2025_NON_Conforme_Cam_B_3_327.jpg,2025,B,3,327,NON Conforme,NON Conforme,True,False,False,True,
2025_NON_Conforme_Cam_B_3_328.jpg,2025,B,3,328,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_329.jpg,2025,B,3,329,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_33.jpg,2025,B,3,33,NON Conforme,Vide,False,False,False,True,
2025_NON_Conforme_Cam_B_3_330.jpg,2025,B,3,330,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_331.jpg,2025,B,3,331,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_332.jpg,2025,B,3,332,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_333.jpg,2025,B,3,333,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_334.jpg,2025,B,3,334,NON Conforme,NON Conforme,True,False,False,True,
2025_NON_Conforme_Cam_B_3_335.jpg,2025,B,3,335,NON Conforme,NON Conforme,False,False,False,True,
2025_NON_Conforme_Cam_B_3_336.jpg,2025,B,3,336,NON Conforme,NON Conforme,False,True,False,True,
2025_NON_Conforme_Cam_B_3_337.jpg,2025,B,3,337,NON Conforme,NON Conforme,True,False,False,True,
2025_NON_Conforme_Cam_B_3_338.jpg,2025,B,3,338,NON Conforme,NON Conforme,False,True,False,True,
