pairkey,split,label_chestnut,year,cam_num,T_filename,B_filename,has_T,has_B,multiple,chunk
2025_Conforme_1_Cam_X_3_373.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_373.jpg,2025_Conforme_1_Cam_B_3_373.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_374.jpg,test,Conforme,2025,3,2025_Conforme_1_Cam_T_3_374.jpg,2025_Conforme_1_Cam_B_3_374.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_375.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_375.jpg,2025_Conforme_1_Cam_B_3_375.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_376.jpg,test,Conforme,2025,3,2025_Conforme_1_Cam_T_3_376.jpg,2025_Conforme_1_Cam_B_3_376.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_377.jpg,val,Conforme,2025,3,2025_Conforme_1_Cam_T_3_377.jpg,2025_Conforme_1_Cam_B_3_377.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_378.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_378.jpg,2025_Conforme_1_Cam_B_3_378.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_379.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_379.jpg,2025_Conforme_1_Cam_B_3_379.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_38.jpg,train,Vide,2025,3,2025_Conforme_1_Cam_T_3_38.jpg,2025_Conforme_1_Cam_B_3_38.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_380.jpg,test,Conforme,2025,3,2025_Conforme_1_Cam_T_3_380.jpg,2025_Conforme_1_Cam_B_3_380.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_381.jpg,test,Vide,2025,3,2025_Conforme_1_Cam_T_3_381.jpg,2025_Conforme_1_Cam_B_3_381.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_382.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_382.jpg,2025_Conforme_1_Cam_B_3_382.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_383.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_383.jpg,2025_Conforme_1_Cam_B_3_383.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_384.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_384.jpg,2025_Conforme_1_Cam_B_3_384.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_385.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_385.jpg,2025_Conforme_1_Cam_B_3_385.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_386.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_386.jpg,2025_Conforme_1_Cam_B_3_386.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_387.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_387.jpg,2025_Conforme_1_Cam_B_3_387.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_388.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_388.jpg,2025_Conforme_1_Cam_B_3_388.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_389.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_389.jpg,2025_Conforme_1_Cam_B_3_389.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_39.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_39.jpg,2025_Conforme_1_Cam_B_3_39.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_390.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_390.jpg,2025_Conforme_1_Cam_B_3_390.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_391.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_391.jpg,2025_Conforme_1_Cam_B_3_391.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_392.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_392.jpg,2025_Conforme_1_Cam_B_3_392.jpg,True,True,True,False
2025_Conforme_1_Cam_X_3_393.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_393.jpg,2025_Conforme_1_Cam_B_3_393.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_394.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_394.jpg,2025_Conforme_1_Cam_B_3_394.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_395.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_395.jpg,2025_Conforme_1_Cam_B_3_395.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_396.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_396.jpg,2025_Conforme_1_Cam_B_3_396.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_397.jpg,test,Vide,2025,3,2025_Conforme_1_Cam_T_3_397.jpg,2025_Conforme_1_Cam_B_3_397.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_398.jpg,val,Conforme,2025,3,2025_Conforme_1_Cam_T_3_398.jpg,2025_Conforme_1_Cam_B_3_398.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_399.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_399.jpg,2025_Conforme_1_Cam_B_3_399.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_4.jpg,val,Vide,2025,3,2025_Conforme_1_Cam_T_3_4.jpg,2025_Conforme_1_Cam_B_3_4.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_40.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_40.jpg,2025_Conforme_1_Cam_B_3_40.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_400.jpg,test,Conforme,2025,3,2025_Conforme_1_Cam_T_3_400.jpg,2025_Conforme_1_Cam_B_3_400.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_401.jpg,test,Conforme,2025,3,2025_Conforme_1_Cam_T_3_401.jpg,2025_Conforme_1_Cam_B_3_401.jpg,True,True,True,False
2025_Conforme_1_Cam_X_3_402.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_402.jpg,2025_Conforme_1_Cam_B_3_402.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_403.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_403.jpg,2025_Conforme_1_Cam_B_3_403.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_404.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_404.jpg,2025_Conforme_1_Cam_B_3_404.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_405.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_405.jpg,2025_Conforme_1_Cam_B_3_405.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_406.jpg,test,Conforme,2025,3,2025_Conforme_1_Cam_T_3_406.jpg,2025_Conforme_1_Cam_B_3_406.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_407.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_407.jpg,2025_Conforme_1_Cam_B_3_407.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_408.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_408.jpg,2025_Conforme_1_Cam_B_3_408.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_409.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_409.jpg,2025_Conforme_1_Cam_B_3_409.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_41.jpg,train,Vide,2025,3,2025_Conforme_1_Cam_T_3_41.jpg,2025_Conforme_1_Cam_B_3_41.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_410.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_410.jpg,2025_Conforme_1_Cam_B_3_410.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_411.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_411.jpg,2025_Conforme_1_Cam_B_3_411.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_412.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_412.jpg,2025_Conforme_1_Cam_B_3_412.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_413.jpg,val,Conforme,2025,3,2025_Conforme_1_Cam_T_3_413.jpg,2025_Conforme_1_Cam_B_3_413.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_414.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_414.jpg,2025_Conforme_1_Cam_B_3_414.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_415.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_415.jpg,2025_Conforme_1_Cam_B_3_415.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_416.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_416.jpg,2025_Conforme_1_Cam_B_3_416.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_417.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_417.jpg,2025_Conforme_1_Cam_B_3_417.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_418.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_418.jpg,2025_Conforme_1_Cam_B_3_418.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_419.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_419.jpg,2025_Conforme_1_Cam_B_3_419.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_42.jpg,val,Vide,2025,3,2025_Conforme_1_Cam_T_3_42.jpg,2025_Conforme_1_Cam_B_3_42.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_420.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_420.jpg,2025_Conforme_1_Cam_B_3_420.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_421.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_421.jpg,2025_Conforme_1_Cam_B_3_421.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_422.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_422.jpg,2025_Conforme_1_Cam_B_3_422.jpg,True,True,True,True
2025_Conforme_1_Cam_X_3_423.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_423.jpg,2025_Conforme_1_Cam_B_3_423.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_424.jpg,val,Conforme,2025,3,2025_Conforme_1_Cam_T_3_424.jpg,2025_Conforme_1_Cam_B_3_424.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_425.jpg,val,Conforme,2025,3,2025_Conforme_1_Cam_T_3_425.jpg,2025_Conforme_1_Cam_B_3_425.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_426.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_426.jpg,2025_Conforme_1_Cam_B_3_426.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_427.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_427.jpg,2025_Conforme_1_Cam_B_3_427.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_428.jpg,test,Conforme,2025,3,2025_Conforme_1_Cam_T_3_428.jpg,2025_Conforme_1_Cam_B_3_428.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_429.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_429.jpg,2025_Conforme_1_Cam_B_3_429.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_43.jpg,test,Conforme,2025,3,2025_Conforme_1_Cam_T_3_43.jpg,2025_Conforme_1_Cam_B_3_43.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_430.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_430.jpg,2025_Conforme_1_Cam_B_3_430.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_431.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_431.jpg,2025_Conforme_1_Cam_B_3_431.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_432.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_432.jpg,2025_Conforme_1_Cam_B_3_432.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_433.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_433.jpg,2025_Conforme_1_Cam_B_3_433.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_434.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_434.jpg,2025_Conforme_1_Cam_B_3_434.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_435.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_435.jpg,2025_Conforme_1_Cam_B_3_435.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_436.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_436.jpg,2025_Conforme_1_Cam_B_3_436.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_437.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_437.jpg,2025_Conforme_1_Cam_B_3_437.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_438.jpg,test,Conforme,2025,3,2025_Conforme_1_Cam_T_3_438.jpg,2025_Conforme_1_Cam_B_3_438.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_439.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_439.jpg,2025_Conforme_1_Cam_B_3_439.jpg,True,True,True,False
2025_Conforme_1_Cam_X_3_44.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_44.jpg,2025_Conforme_1_Cam_B_3_44.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_440.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_440.jpg,2025_Conforme_1_Cam_B_3_440.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_441.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_441.jpg,2025_Conforme_1_Cam_B_3_441.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_442.jpg,val,Conforme,2025,3,2025_Conforme_1_Cam_T_3_442.jpg,2025_Conforme_1_Cam_B_3_442.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_443.jpg,test,Conforme,2025,3,2025_Conforme_1_Cam_T_3_443.jpg,2025_Conforme_1_Cam_B_3_443.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_444.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_444.jpg,2025_Conforme_1_Cam_B_3_444.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_445.jpg,test,Conforme,2025,3,2025_Conforme_1_Cam_T_3_445.jpg,2025_Conforme_1_Cam_B_3_445.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_446.jpg,test,Conforme,2025,3,2025_Conforme_1_Cam_T_3_446.jpg,2025_Conforme_1_Cam_B_3_446.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_447.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_447.jpg,2025_Conforme_1_Cam_B_3_447.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_448.jpg,val,Conforme,2025,3,2025_Conforme_1_Cam_T_3_448.jpg,2025_Conforme_1_Cam_B_3_448.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_449.jpg,val,Conforme,2025,3,2025_Conforme_1_Cam_T_3_449.jpg,2025_Conforme_1_Cam_B_3_449.jpg,True,True,True,True
2025_Conforme_1_Cam_X_3_45.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_45.jpg,2025_Conforme_1_Cam_B_3_45.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_450.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_450.jpg,2025_Conforme_1_Cam_B_3_450.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_451.jpg,test,Conforme,2025,3,2025_Conforme_1_Cam_T_3_451.jpg,2025_Conforme_1_Cam_B_3_451.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_452.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_452.jpg,2025_Conforme_1_Cam_B_3_452.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_453.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_453.jpg,2025_Conforme_1_Cam_B_3_453.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_454.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_454.jpg,2025_Conforme_1_Cam_B_3_454.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_455.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_455.jpg,2025_Conforme_1_Cam_B_3_455.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_456.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_456.jpg,2025_Conforme_1_Cam_B_3_456.jpg,True,True,True,True
2025_Conforme_1_Cam_X_3_457.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_457.jpg,2025_Conforme_1_Cam_B_3_457.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_458.jpg,val,Conforme,2025,3,2025_Conforme_1_Cam_T_3_458.jpg,2025_Conforme_1_Cam_B_3_458.jpg,True,True,True,False
2025_Conforme_1_Cam_X_3_459.jpg,val,Conforme,2025,3,2025_Conforme_1_Cam_T_3_459.jpg,2025_Conforme_1_Cam_B_3_459.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_46.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_46.jpg,2025_Conforme_1_Cam_B_3_46.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_460.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_460.jpg,2025_Conforme_1_Cam_B_3_460.jpg,True,True,True,False
2025_Conforme_1_Cam_X_3_461.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_461.jpg,2025_Conforme_1_Cam_B_3_461.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_462.jpg,val,Conforme,2025,3,2025_Conforme_1_Cam_T_3_462.jpg,2025_Conforme_1_Cam_B_3_462.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_463.jpg,test,Conforme,2025,3,2025_Conforme_1_Cam_T_3_463.jpg,2025_Conforme_1_Cam_B_3_463.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_464.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_464.jpg,2025_Conforme_1_Cam_B_3_464.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_465.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_465.jpg,2025_Conforme_1_Cam_B_3_465.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_466.jpg,test,Conforme,2025,3,2025_Conforme_1_Cam_T_3_466.jpg,2025_Conforme_1_Cam_B_3_466.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_467.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_467.jpg,2025_Conforme_1_Cam_B_3_467.jpg,True,True,True,True
2025_Conforme_1_Cam_X_3_468.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_468.jpg,2025_Conforme_1_Cam_B_3_468.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_469.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_469.jpg,2025_Conforme_1_Cam_B_3_469.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_47.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_47.jpg,2025_Conforme_1_Cam_B_3_47.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_470.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_470.jpg,2025_Conforme_1_Cam_B_3_470.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_471.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_471.jpg,2025_Conforme_1_Cam_B_3_471.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_472.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_472.jpg,2025_Conforme_1_Cam_B_3_472.jpg,True,True,True,True
2025_Conforme_1_Cam_X_3_473.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_473.jpg,2025_Conforme_1_Cam_B_3_473.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_474.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_474.jpg,2025_Conforme_1_Cam_B_3_474.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_475.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_475.jpg,2025_Conforme_1_Cam_B_3_475.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_476.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_476.jpg,2025_Conforme_1_Cam_B_3_476.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_477.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_477.jpg,2025_Conforme_1_Cam_B_3_477.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_478.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_478.jpg,2025_Conforme_1_Cam_B_3_478.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_479.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_479.jpg,2025_Conforme_1_Cam_B_3_479.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_48.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_48.jpg,2025_Conforme_1_Cam_B_3_48.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_480.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_480.jpg,2025_Conforme_1_Cam_B_3_480.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_481.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_481.jpg,2025_Conforme_1_Cam_B_3_481.jpg,True,True,True,False
2025_Conforme_1_Cam_X_3_482.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_482.jpg,2025_Conforme_1_Cam_B_3_482.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_483.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_483.jpg,2025_Conforme_1_Cam_B_3_483.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_484.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_484.jpg,2025_Conforme_1_Cam_B_3_484.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_485.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_485.jpg,2025_Conforme_1_Cam_B_3_485.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_486.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_486.jpg,2025_Conforme_1_Cam_B_3_486.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_487.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_487.jpg,2025_Conforme_1_Cam_B_3_487.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_488.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_488.jpg,2025_Conforme_1_Cam_B_3_488.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_489.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_489.jpg,2025_Conforme_1_Cam_B_3_489.jpg,True,True,True,False
2025_Conforme_1_Cam_X_3_49.jpg,test,Conforme,2025,3,2025_Conforme_1_Cam_T_3_49.jpg,2025_Conforme_1_Cam_B_3_49.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_490.jpg,test,Conforme,2025,3,2025_Conforme_1_Cam_T_3_490.jpg,2025_Conforme_1_Cam_B_3_490.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_491.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_491.jpg,2025_Conforme_1_Cam_B_3_491.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_492.jpg,val,Vide,2025,3,2025_Conforme_1_Cam_T_3_492.jpg,2025_Conforme_1_Cam_B_3_492.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_493.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_493.jpg,2025_Conforme_1_Cam_B_3_493.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_494.jpg,train,Conforme,2025,3,,2025_Conforme_1_Cam_B_3_494.jpg,False,True,False,False
2025_Conforme_1_Cam_X_3_495.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_495.jpg,2025_Conforme_1_Cam_B_3_495.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_496.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_496.jpg,2025_Conforme_1_Cam_B_3_496.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_497.jpg,val,Conforme,2025,3,2025_Conforme_1_Cam_T_3_497.jpg,2025_Conforme_1_Cam_B_3_497.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_498.jpg,val,Vide,2025,3,2025_Conforme_1_Cam_T_3_498.jpg,2025_Conforme_1_Cam_B_3_498.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_499.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_499.jpg,2025_Conforme_1_Cam_B_3_499.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_5.jpg,test,Vide,2025,3,2025_Conforme_1_Cam_T_3_5.jpg,2025_Conforme_1_Cam_B_3_5.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_50.jpg,val,Conforme,2025,3,2025_Conforme_1_Cam_T_3_50.jpg,2025_Conforme_1_Cam_B_3_50.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_500.jpg,test,Conforme,2025,3,2025_Conforme_1_Cam_T_3_500.jpg,2025_Conforme_1_Cam_B_3_500.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_501.jpg,test,Conforme,2025,3,2025_Conforme_1_Cam_T_3_501.jpg,2025_Conforme_1_Cam_B_3_501.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_502.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_502.jpg,2025_Conforme_1_Cam_B_3_502.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_503.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_503.jpg,2025_Conforme_1_Cam_B_3_503.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_504.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_504.jpg,2025_Conforme_1_Cam_B_3_504.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_505.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_505.jpg,2025_Conforme_1_Cam_B_3_505.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_506.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_506.jpg,2025_Conforme_1_Cam_B_3_506.jpg,True,True,False,False
2025_Conforme_1_Cam_X_3_507.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_507.jpg,2025_Conforme_1_Cam_B_3_507.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_508.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_508.jpg,2025_Conforme_1_Cam_B_3_508.jpg,True,True,False,True
2025_Conforme_1_Cam_X_3_509.jpg,train,Conforme,2025,3,2025_Conforme_1_Cam_T_3_509.jpg,2025_Conforme_1_Cam_B_3_509.jpg,True,True,False,False
